Entity,Code,Year,"Crude divorce rate (per 1,000 inhabitants)",Duration of marriages ending in divorce,143153-annotations,Share of single parent families,"Estimated average age at marriage, women"
Greece,GRC,1995,1,NA,NA,NA,26
Greece,GRC,1996,0.89999998,NA,NA,NA,26.299999
Greece,GRC,1997,0.89999998,NA,NA,NA,26.6
Greece,GRC,1998,0.69999999,NA,NA,NA,26.799999
Greece,GRC,1999,0.89999998,NA,NA,NA,26.9
Greece,GRC,2000,1,NA,NA,NA,27.200001
Greece,GRC,2001,1,NA,NA,6.6,27.299999
Greece,GRC,2002,1,NA,NA,NA,27.6
Greece,GRC,2003,1.1,NA,NA,NA,27.9
Greece,GRC,2004,1.1,NA,NA,NA,28
Greece,GRC,2005,1.2,NA,NA,NA,28.299999
Greece,GRC,2006,1.2,NA,NA,NA,28.6
Greece,GRC,2007,1.2,NA,NA,NA,28.799999
Greece,GRC,2008,1.2,NA,NA,NA,28.9
Greece,GRC,2009,1.2,NA,NA,NA,29
Greece,GRC,2010,1.2,NA,NA,NA,29.299999
Greece,GRC,2011,1.1,NA,NA,8.1,29.4
Greece,GRC,2012,1.3,NA,NA,NA,29.5
Greece,GRC,2013,1.5,NA,NA,NA,29.700001
Greece,GRC,2014,1.3,NA,NA,NA,29.9
Greece,GRC,2015,1.4,NA,NA,NA,30.1
Greece,GRC,2016,1,NA,NA,NA,30.1
Greece,GRC,2017,1.8,NA,NA,NA,30.299999
Greenland,GRL,1973,0.69999999,NA,NA,NA,NA
Greenland,GRL,1974,NA,NA,NA,NA,25.4
Greenland,GRL,1975,NA,NA,NA,NA,25.799999
Greenland,GRL,1976,NA,NA,NA,NA,26.5
Greenland,GRL,1977,NA,NA,NA,NA,27
Greenland,GRL,1978,NA,NA,NA,NA,27.5
Greenland,GRL,1979,NA,NA,NA,NA,27.6
Greenland,GRL,1980,NA,NA,NA,NA,27.9
Greenland,GRL,1981,NA,NA,NA,NA,28.200001
Greenland,GRL,1982,NA,NA,NA,NA,28.5
Greenland,GRL,1983,NA,NA,NA,NA,29
Greenland,GRL,1984,NA,NA,NA,NA,29.4
Greenland,GRL,1985,2.7,NA,NA,NA,29.6
Greenland,GRL,1986,NA,NA,NA,NA,29.9
Greenland,GRL,1987,NA,NA,NA,NA,30.299999
Greenland,GRL,1988,NA,NA,NA,NA,30.700001
Greenland,GRL,1990,NA,NA,NA,NA,31
Greenland,GRL,1991,NA,NA,NA,NA,31.1
Greenland,GRL,1992,NA,NA,NA,NA,31.200001
Greenland,GRL,1993,2,NA,NA,NA,NA
Greenland,GRL,1996,0.89999998,NA,NA,NA,NA
Greenland,GRL,1997,NA,NA,NA,NA,31.5
Greenland,GRL,1998,NA,NA,NA,NA,31.299999
Greenland,GRL,1999,NA,NA,NA,NA,31.299999
Greenland,GRL,2009,NA,NA,NA,NA,30.9
Greenland,GRL,2010,NA,NA,NA,NA,31.200001
Greenland,GRL,2011,NA,NA,NA,NA,31.5
Greenland,GRL,2012,NA,NA,NA,NA,31.6
Greenland,GRL,2013,NA,NA,NA,NA,31.700001
Greenland,GRL,2014,NA,NA,NA,NA,32
Greenland,GRL,2015,NA,NA,NA,NA,32.299999
Greenland,GRL,2016,NA,NA,NA,NA,32.400002
Grenada,GRD,1970,NA,NA,NA,NA,28.200001
Grenada,GRD,1974,0.1,NA,NA,NA,NA
Grenada,GRD,1981,NA,NA,NA,NA,29.4
Grenada,GRD,1991,NA,NA,NA,NA,31
Grenada,GRD,1997,1.3,NA,NA,NA,NA
Grenada,GRD,2000,1,NA,NA,NA,NA
Grenada,GRD,2001,1.1,NA,NA,NA,NA
Guadeloupe,GLP,1970,0.40000001,NA,NA,NA,NA
Guadeloupe,GLP,1982,NA,NA,NA,NA,26.6
Guadeloupe,GLP,1985,1.1,NA,NA,NA,NA
Guadeloupe,GLP,1997,1.4,NA,NA,NA,NA
Guadeloupe,GLP,1999,NA,NA,NA,NA,31.6
Guadeloupe,GLP,2004,1.7,NA,NA,NA,NA
Guadeloupe,GLP,2005,2.0999999,NA,NA,NA,NA
Guam,GUM,1970,1,NA,NA,NA,NA
Guam,GUM,1985,7.4000001,NA,NA,NA,NA
Guam,GUM,1995,5.8000002,NA,NA,NA,NA
Guam,GUM,2003,5.3000002,NA,NA,NA,NA
Guam,GUM,2004,11.9,NA,NA,NA,NA
Guatemala,GTM,1970,0.1,NA,NA,NA,NA
Guatemala,GTM,1985,0.2,NA,NA,NA,NA
Guatemala,GTM,1987,NA,NA,NA,NA,20.6
Guatemala,GTM,1995,0.1,NA,NA,9.7,20.5
Guatemala,GTM,1998,NA,NA,NA,NA,20.4
Guatemala,GTM,1999,NA,NA,NA,9.2,NA
Guatemala,GTM,2002,NA,NA,NA,NA,21.6
Guatemala,GTM,2005,0.2,NA,NA,NA,NA
Guatemala,GTM,2006,0.1,NA,NA,NA,NA
Guatemala,GTM,2008,NA,NA,NA,NA,22
Guatemala,GTM,2014,NA,NA,NA,NA,22.200001
Guatemala,GTM,2015,NA,NA,NA,12.6,NA
Guinea,GIN,1992,NA,NA,NA,NA,18.9
Guinea,GIN,1999,NA,NA,NA,4.7,18.700001
Guinea,GIN,2005,NA,NA,NA,5.2,19.299999
Guinea,GIN,2012,NA,NA,NA,5.4,20.6
Guinea-Bissau,GNB,1970,0,NA,NA,NA,NA
Guinea-Bissau,GNB,2000,NA,NA,NA,NA,20.200001
Guinea-Bissau,GNB,2006,NA,NA,NA,NA,21.700001
Guinea-Bissau,GNB,2010,NA,NA,NA,NA,21.700001
Guinea-Bissau,GNB,2014,NA,NA,NA,NA,24.1
Guyana,GUY,1965,0.69999999,NA,NA,NA,NA
Guyana,GUY,2000,NA,NA,NA,NA,20.200001
Guyana,GUY,2005,NA,NA,NA,9.7,22.700001
Guyana,GUY,2006,NA,NA,NA,NA,22.5
Guyana,GUY,2009,NA,NA,NA,11.6,21.5
Guyana,GUY,2014,NA,NA,NA,NA,19.200001
Haiti,HTI,1977,NA,NA,NA,NA,21.6
Haiti,HTI,1994,NA,NA,NA,8.7,22.200001
Haiti,HTI,2000,NA,NA,NA,11.3,22.200001
Haiti,HTI,2005,NA,NA,NA,NA,22.200001
Haiti,HTI,2006,NA,NA,NA,12.1,NA
Haiti,HTI,2012,NA,NA,NA,10.9,23.700001
Haiti,HTI,2013,NA,NA,NA,NA,26.1
Haiti,HTI,2016,NA,NA,NA,NA,24.9
Honduras,HND,1970,0.2,NA,NA,NA,NA
Honduras,HND,1985,0.2,NA,NA,NA,NA
Honduras,HND,1987,0.30000001,NA,NA,NA,NA
Honduras,HND,1996,NA,NA,NA,NA,20.299999
Honduras,HND,2001,NA,NA,NA,NA,20.4
Honduras,HND,2005,NA,NA,NA,NA,21.299999
Honduras,HND,2006,NA,NA,NA,10.5,NA
Honduras,HND,2011,NA,NA,NA,NA,21.200001
Honduras,HND,2012,NA,NA,NA,10.7,NA
Hong Kong,HKG,1971,NA,NA,NA,NA,23.799999
Hong Kong,HKG,1981,NA,NA,NA,NA,25.299999
Hong Kong,HKG,1985,0.80000001,NA,NA,NA,NA
Hong Kong,HKG,1986,NA,NA,NA,NA,26.6
Hong Kong,HKG,1991,NA,NA,NA,NA,27.700001
Hong Kong,HKG,1995,1.5,NA,NA,NA,NA
Hong Kong,HKG,1996,NA,NA,NA,NA,28.6
Hong Kong,HKG,2001,NA,NA,NA,NA,29.5
Hong Kong,HKG,2005,2.2,NA,NA,NA,NA
Hong Kong,HKG,2006,2.5,NA,NA,NA,30.299999
Hong Kong,HKG,2011,NA,NA,NA,11.9,30.299999
Hong Kong,HKG,2016,NA,NA,NA,NA,29.9
Hungary,HUN,1960,1.7,NA,NA,NA,NA
Hungary,HUN,1961,1.7,NA,NA,NA,NA
Hungary,HUN,1962,1.7,NA,NA,NA,NA
Hungary,HUN,1963,1.8,NA,NA,NA,NA
Hungary,HUN,1964,1.9,NA,NA,NA,NA
Hungary,HUN,1965,2,NA,NA,NA,NA
Hungary,HUN,1966,2,NA,NA,NA,NA
Hungary,HUN,1967,2.0999999,NA,NA,NA,NA
Hungary,HUN,1968,2.0999999,NA,NA,NA,NA
Hungary,HUN,1969,2.0999999,NA,NA,NA,NA
Hungary,HUN,1970,2.2,NA,NA,5.3,NA
Hungary,HUN,1971,2.3,NA,NA,NA,NA
Hungary,HUN,1972,2.3,NA,NA,NA,NA
Hungary,HUN,1973,2.4000001,NA,NA,NA,NA
Hungary,HUN,1974,2.3,NA,NA,NA,NA
Hungary,HUN,1975,2.5,NA,NA,NA,NA
Hungary,HUN,1976,2.5999999,NA,NA,NA,NA
Hungary,HUN,1977,2.5999999,NA,NA,NA,NA
Hungary,HUN,1978,2.7,NA,NA,NA,NA
Hungary,HUN,1979,2.5999999,NA,NA,NA,NA
Hungary,HUN,1980,2.5999999,NA,NA,NA,NA
Hungary,HUN,1981,2.5999999,NA,NA,NA,NA
Hungary,HUN,1982,2.7,NA,NA,NA,NA
Hungary,HUN,1983,2.7,NA,NA,NA,NA
Hungary,HUN,1984,2.7,NA,NA,NA,NA
Hungary,HUN,1985,2.8,NA,NA,NA,NA
Hungary,HUN,1986,2.8,NA,NA,NA,NA
Hungary,HUN,1987,2.8,NA,NA,NA,NA
Hungary,HUN,1988,2.3,NA,NA,NA,NA
Hungary,HUN,1989,2.4000001,NA,NA,NA,NA
Hungary,HUN,1990,2.4000001,NA,NA,NA,22
Hungary,HUN,1991,2.4000001,NA,NA,NA,22.1
Hungary,HUN,1992,2.0999999,NA,NA,NA,22.299999
Hungary,HUN,1993,2.2,NA,NA,NA,22.5
Hungary,HUN,1994,2.3,NA,NA,NA,22.799999
Hungary,HUN,1995,2.4000001,NA,NA,NA,23.1
Hungary,HUN,1996,2.2,NA,NA,NA,23.4
Hungary,HUN,1997,2.4000001,NA,NA,NA,23.700001
Hungary,HUN,1998,2.5,NA,NA,NA,24.1
Hungary,HUN,1999,2.5,NA,NA,NA,24.4
Hungary,HUN,2000,2.3,NA,NA,NA,24.799999
Hungary,HUN,2001,2.4000001,NA,NA,9.8,25.200001
Hungary,HUN,2002,2.5,NA,NA,NA,25.700001
Hungary,HUN,2003,2.5,NA,NA,NA,26
Hungary,HUN,2004,2.4000001,NA,NA,NA,26.4
Hungary,HUN,2005,2.5,NA,NA,NA,26.700001
Hungary,HUN,2006,2.5,NA,NA,NA,27
Hungary,HUN,2007,2.5,NA,NA,NA,27.200001
Hungary,HUN,2008,2.5,NA,NA,NA,27.5
Hungary,HUN,2009,2.4000001,NA,NA,NA,28
Hungary,HUN,2010,2.4000001,NA,NA,NA,28.299999
Hungary,HUN,2011,2.3,NA,NA,10.8,28.6
Hungary,HUN,2012,2.2,NA,NA,NA,NA
Hungary,HUN,2013,2,NA,NA,NA,29
Hungary,HUN,2014,2,NA,NA,NA,29.299999
Hungary,HUN,2015,2.0999999,NA,NA,NA,29.200001
Hungary,HUN,2016,2,NA,NA,NA,29.200001
Hungary,HUN,2017,1.9,NA,NA,NA,29.4
Iceland,ISL,1960,0.69999999,NA,NA,NA,NA
Iceland,ISL,1961,0.89999998,NA,NA,NA,NA
Iceland,ISL,1962,0.69999999,NA,NA,NA,NA
Iceland,ISL,1963,1.1,NA,NA,NA,NA
Iceland,ISL,1964,0.89999998,NA,NA,NA,NA
Iceland,ISL,1965,0.89999998,NA,NA,NA,NA
Iceland,ISL,1966,1,NA,NA,NA,NA
Iceland,ISL,1967,0.89999998,NA,NA,NA,NA
Iceland,ISL,1968,1,NA,NA,NA,NA
Iceland,ISL,1969,1.3,NA,NA,NA,NA
Iceland,ISL,1970,1.2,NA,NA,NA,NA
Iceland,ISL,1971,1.5,NA,NA,NA,NA
Iceland,ISL,1972,1.5,NA,NA,NA,NA
Iceland,ISL,1973,1.6,NA,NA,NA,NA
Iceland,ISL,1974,1.7,NA,NA,NA,NA
Iceland,ISL,1975,1.8,NA,NA,NA,NA
Iceland,ISL,1976,1.7,NA,NA,NA,NA
Iceland,ISL,1977,1.8,NA,NA,NA,NA
Iceland,ISL,1978,1.8,NA,NA,NA,NA
Iceland,ISL,1979,1.7,NA,NA,NA,NA
Iceland,ISL,1980,1.9,NA,NA,NA,NA
Iceland,ISL,1981,2,NA,NA,NA,NA
Iceland,ISL,1982,1.8,NA,NA,NA,NA
Iceland,ISL,1983,2.0999999,NA,NA,NA,NA
Iceland,ISL,1984,1.9,NA,NA,NA,NA
Iceland,ISL,1985,2.2,NA,NA,NA,NA
Iceland,ISL,1986,2,NA,NA,NA,NA
Iceland,ISL,1987,1.9,NA,NA,NA,NA
Iceland,ISL,1988,1.8,NA,NA,NA,NA
Iceland,ISL,1989,2.0999999,NA,NA,NA,NA
Iceland,ISL,1990,1.9,NA,NA,NA,26.9
Iceland,ISL,1991,2.0999999,NA,NA,NA,27.200001
Iceland,ISL,1992,2,NA,NA,NA,27.9
Iceland,ISL,1993,2,NA,NA,NA,28
Iceland,ISL,1994,1.8,NA,NA,NA,28.799999
Iceland,ISL,1995,1.8,NA,NA,NA,28.799999
Iceland,ISL,1996,2,NA,NA,NA,29.200001
Iceland,ISL,1997,1.9,NA,NA,NA,30.6
Iceland,ISL,1998,1.8,NA,NA,NA,30.1
Iceland,ISL,1999,1.7,NA,NA,NA,30.200001
Iceland,ISL,2000,1.9,NA,NA,NA,30.6
Iceland,ISL,2001,1.9,NA,NA,NA,30.200001
Iceland,ISL,2002,1.8,NA,NA,NA,30.799999
Iceland,ISL,2003,1.8,NA,NA,NA,31
Iceland,ISL,2004,1.9,NA,NA,NA,31.4
Iceland,ISL,2005,1.9,NA,NA,NA,31.5
Iceland,ISL,2006,1.6,NA,NA,NA,31.799999
Iceland,ISL,2007,1.7,NA,NA,NA,32.099998
Iceland,ISL,2008,1.7,NA,NA,NA,32.400002
Iceland,ISL,2009,1.7,NA,NA,NA,32.099998
Iceland,ISL,2010,1.8,NA,NA,NA,32.400002
Iceland,ISL,2011,1.6,NA,NA,NA,32.400002
India,IND,1983,NA,NA,NA,5.4,NA
India,IND,1987,NA,NA,NA,5.4,NA
India,IND,1992,NA,NA,NA,NA,19.200001
India,IND,1993,NA,NA,NA,5.1,NA
India,IND,1998,NA,NA,NA,NA,19.700001
India,IND,1999,NA,NA,NA,5.3,NA
India,IND,2004,NA,NA,NA,5.7,NA
India,IND,2005,NA,NA,NA,NA,20.200001
India,IND,2009,NA,NA,NA,5.4,NA
India,IND,2015,NA,NA,NA,NA,21.4
Indonesia,IDN,1971,NA,NA,NA,7.7,NA
Indonesia,IDN,1976,0.80000001,NA,NA,7,19.4
Indonesia,IDN,1980,NA,NA,NA,6.3,NA
Indonesia,IDN,1985,1,NA,NA,5.9,21.1
Indonesia,IDN,1987,NA,NA,NA,NA,21.700001
Indonesia,IDN,1990,NA,NA,NA,5.9,NA
Indonesia,IDN,1991,NA,NA,NA,NA,21.5
Indonesia,IDN,1994,NA,NA,NA,NA,21.799999
Indonesia,IDN,1995,0.60000002,NA,NA,5.5,22.200001
Indonesia,IDN,1997,NA,NA,NA,NA,21.799999
Indonesia,IDN,2000,NA,NA,NA,6.3,22.5
Indonesia,IDN,2001,0.69999999,NA,NA,NA,NA
Indonesia,IDN,2002,0.69999999,NA,NA,NA,22.1
Indonesia,IDN,2005,NA,NA,NA,6,23.4
Indonesia,IDN,2007,NA,NA,NA,NA,22.299999
Indonesia,IDN,2010,NA,NA,NA,6.1,NA
Indonesia,IDN,2012,NA,NA,NA,NA,21.799999
Indonesia,IDN,2017,NA,NA,NA,NA,22.4
Iran,IRN,1970,0.60000002,NA,NA,NA,NA
Iran,IRN,1976,NA,NA,NA,NA,19.700001
Iran,IRN,1985,0.80000001,NA,NA,NA,NA
Iran,IRN,1986,NA,NA,NA,NA,20.200001
Iran,IRN,1991,NA,NA,NA,NA,21.1
Iran,IRN,1995,0.60000002,NA,NA,NA,NA
Iran,IRN,1996,NA,NA,NA,NA,22.1
Iran,IRN,2005,1.2,NA,NA,NA,NA
Iran,IRN,2006,1.3,NA,NA,5.3,23.5
Iran,IRN,2011,NA,NA,NA,7,23.5
Iran,IRN,2016,NA,NA,NA,NA,23.1
Iraq,IRQ,1970,0.40000001,NA,NA,NA,NA
Iraq,IRQ,1981,0.1,NA,NA,NA,NA
Iraq,IRQ,1995,1.5,NA,NA,NA,NA
Iraq,IRQ,1997,1.5,NA,NA,5.4,NA
Iraq,IRQ,2000,NA,NA,NA,NA,25.299999
Iraq,IRQ,2004,NA,NA,NA,NA,25.299999
Iraq,IRQ,2006,NA,NA,NA,NA,22.799999
Iraq,IRQ,2011,NA,NA,NA,NA,22
Iraq,IRQ,2012,NA,NA,NA,NA,22.700001
Ireland,IRL,1971,NA,NA,NA,8.7,NA
Ireland,IRL,1979,NA,NA,NA,7.8,NA
Ireland,IRL,1981,NA,NA,NA,7.7,NA
Ireland,IRL,1986,NA,NA,NA,8.2,NA
Ireland,IRL,1990,NA,NA,NA,NA,26.6
Ireland,IRL,1991,NA,NA,NA,8.5,26.9
Ireland,IRL,1992,NA,NA,NA,NA,27.1
Ireland,IRL,1993,NA,NA,NA,NA,27.5
Ireland,IRL,1994,NA,NA,NA,NA,27.799999
Ireland,IRL,1995,NA,NA,NA,NA,28.1
Ireland,IRL,1996,NA,NA,NA,9.6,28.5
Ireland,IRL,1997,0,NA,NA,NA,NA
Ireland,IRL,1998,0.40000001,NA,NA,NA,NA
Ireland,IRL,1999,0.60000002,NA,NA,NA,NA
Ireland,IRL,2000,0.69999999,NA,NA,NA,NA
Ireland,IRL,2001,0.69999999,NA,NA,NA,NA
Ireland,IRL,2002,0.69999999,NA,NA,9.2,NA
Ireland,IRL,2003,0.69999999,NA,NA,NA,NA
Ireland,IRL,2004,0.80000001,NA,NA,NA,NA
Ireland,IRL,2005,0.80000001,NA,NA,NA,30.5
Ireland,IRL,2006,0.89999998,NA,NA,9.7,30.700001
Ireland,IRL,2007,0.80000001,NA,NA,NA,30.9
Ireland,IRL,2008,0.80000001,NA,NA,NA,NA
Ireland,IRL,2009,0.69999999,NA,NA,NA,31.200001
Ireland,IRL,2010,0.69999999,NA,NA,NA,31.299999
Ireland,IRL,2011,0.60000002,NA,NA,10.1,NA
Ireland,IRL,2012,0.60000002,NA,NA,NA,NA
Ireland,IRL,2013,0.60000002,NA,NA,NA,31.799999
Ireland,IRL,2014,0.60000002,NA,NA,NA,30.700001
Ireland,IRL,2015,0.69999999,NA,NA,NA,32
Isle of Man,IMN,1970,1.1,NA,NA,NA,NA
Isle of Man,IMN,1981,NA,NA,NA,NA,23.200001
Isle of Man,IMN,1985,2.3,NA,NA,NA,NA
Isle of Man,IMN,1991,NA,NA,NA,NA,26.4
Isle of Man,IMN,1995,4.5999999,NA,NA,NA,NA
Isle of Man,IMN,2001,NA,NA,NA,NA,29.299999
Isle of Man,IMN,2002,5.1999998,NA,NA,NA,NA
Isle of Man,IMN,2003,4.4000001,NA,NA,NA,NA
Isle of Man,IMN,2011,NA,NA,NA,NA,30.700001
Israel,ISR,1970,0.80000001,NA,NA,NA,NA
Israel,ISR,1972,NA,NA,NA,4.9,NA
Israel,ISR,1983,NA,NA,NA,5.5,NA
Israel,ISR,1985,1.2,NA,NA,NA,NA
Israel,ISR,1986,1.2,NA,NA,NA,NA
Israel,ISR,1987,1.2,NA,NA,NA,NA
Israel,ISR,1988,1.3,NA,NA,NA,NA
Israel,ISR,1989,1.3,NA,NA,NA,NA
Israel,ISR,1990,1.4,NA,NA,NA,NA
Israel,ISR,1991,1.3,NA,NA,NA,NA
Israel,ISR,1992,1.4,NA,NA,NA,NA
Israel,ISR,1993,1.4,NA,NA,NA,NA
Israel,ISR,1994,1.5,NA,NA,NA,NA
Israel,ISR,1995,1.6,NA,NA,6.8,NA
Israel,ISR,1996,1.5,NA,NA,NA,NA
Israel,ISR,1997,1.6,NA,NA,NA,NA
Israel,ISR,1998,1.7,NA,NA,NA,NA
Israel,ISR,1999,1.7,NA,NA,NA,NA
Israel,ISR,2000,1.8,NA,NA,NA,NA
Israel,ISR,2001,1.8,NA,NA,NA,NA
Israel,ISR,2002,1.7,NA,NA,NA,24.200001
Israel,ISR,2003,1.7,NA,NA,NA,24.299999
Israel,ISR,2004,1.6,NA,NA,NA,24.5
Israel,ISR,2005,1.6,NA,NA,NA,24.6
Israel,ISR,2006,1.9,NA,NA,NA,24.6
Israel,ISR,2007,1.8,NA,NA,NA,24.799999
Israel,ISR,2008,1.8,NA,NA,NA,24.700001
Israel,ISR,2009,1.8,NA,NA,NA,24.799999
Israel,ISR,2010,1.7,NA,NA,NA,24.799999
Israel,ISR,2011,1.7,NA,NA,NA,25
Israel,ISR,2012,1.7,NA,NA,NA,25
Israel,ISR,2013,1.8,NA,NA,NA,25.1
Israel,ISR,2014,1.8,NA,NA,NA,25
Israel,ISR,2015,1.7,NA,NA,NA,25.200001
Israel,ISR,2016,1.7,NA,NA,NA,24.5
Israel,ISR,2017,NA,NA,NA,NA,25.1
Italy,ITA,1971,0.30000001,NA,NA,NA,NA
Italy,ITA,1972,0.60000002,NA,NA,NA,NA
Italy,ITA,1973,0.30000001,NA,NA,NA,NA
Italy,ITA,1974,0.30000001,NA,NA,NA,NA
Italy,ITA,1975,0.2,NA,NA,NA,NA
Italy,ITA,1976,0.2,NA,NA,NA,NA
Italy,ITA,1977,0.2,NA,NA,NA,NA
Italy,ITA,1978,0.2,NA,NA,NA,NA
Italy,ITA,1979,0.2,NA,NA,NA,NA
Italy,ITA,1980,0.2,NA,NA,NA,NA
Italy,ITA,1981,0.2,NA,NA,NA,NA
Italy,ITA,1982,0.30000001,NA,NA,NA,NA
Italy,ITA,1983,0.2,NA,NA,NA,NA
Italy,ITA,1984,0.30000001,NA,NA,NA,NA
Italy,ITA,1985,0.30000001,NA,NA,NA,NA
Italy,ITA,1986,0.30000001,NA,NA,NA,NA
Italy,ITA,1987,0.5,NA,NA,NA,NA
Italy,ITA,1988,0.5,NA,NA,NA,NA
Italy,ITA,1989,0.5,NA,NA,NA,NA
Italy,ITA,1990,0.5,NA,NA,NA,25.9
Italy,ITA,1991,0.5,NA,NA,NA,26
Italy,ITA,1992,0.5,NA,NA,NA,26.200001
Italy,ITA,1993,0.40000001,NA,NA,NA,26.4
Italy,ITA,1994,0.5,NA,NA,NA,26.6
Italy,ITA,1995,0.5,NA,NA,NA,26.9
Italy,ITA,1996,0.60000002,NA,NA,NA,27.1
Italy,ITA,1997,0.60000002,NA,NA,NA,27.299999
Italy,ITA,1998,0.60000002,NA,NA,NA,27
Italy,ITA,1999,0.60000002,NA,NA,NA,27.200001
Italy,ITA,2000,0.69999999,NA,NA,NA,27.799999
Italy,ITA,2001,0.69999999,NA,NA,8.9,28.1
Italy,ITA,2002,0.69999999,NA,NA,NA,28.4
Italy,ITA,2003,0.80000001,NA,NA,NA,28.6
Italy,ITA,2004,0.80000001,NA,NA,NA,28.799999
Italy,ITA,2005,0.80000001,NA,NA,NA,29.1
Italy,ITA,2006,0.89999998,NA,NA,NA,29.299999
Italy,ITA,2007,0.89999998,NA,NA,NA,29.6
Italy,ITA,2008,0.89999998,NA,NA,NA,29.799999
Italy,ITA,2009,0.89999998,NA,NA,NA,30
Italy,ITA,2010,0.89999998,NA,NA,NA,30.299999
Italy,ITA,2011,0.89999998,NA,NA,9.9,30.5
Italy,ITA,2012,0.89999998,NA,NA,NA,NA
Italy,ITA,2013,0.89999998,NA,NA,NA,31.1
Italy,ITA,2014,0.89999998,NA,NA,NA,31.299999
Italy,ITA,2015,1.4,NA,NA,NA,NA
Italy,ITA,2016,1.6,NA,NA,NA,31.9
Italy,ITA,2017,1.5,NA,NA,NA,32.200001
Jamaica,JAM,1970,0.30000001,NA,NA,NA,21.1
Jamaica,JAM,1982,NA,NA,NA,9.7,32.200001
Jamaica,JAM,1985,0.40000001,NA,NA,NA,NA
Jamaica,JAM,1991,NA,NA,NA,11.7,33.200001
Jamaica,JAM,1995,0.5,NA,NA,NA,NA
Jamaica,JAM,2001,NA,NA,NA,14,NA
Jamaica,JAM,2005,0.69999999,NA,NA,NA,NA
Jamaica,JAM,2006,0.69999999,NA,NA,NA,NA
Japan,JPN,1960,0.69999999,NA,NA,NA,NA
Japan,JPN,1963,0.69999999,NA,NA,NA,NA
Japan,JPN,1964,0.69999999,NA,NA,NA,NA
Japan,JPN,1965,0.80000001,NA,NA,NA,NA
Japan,JPN,1966,0.80000001,NA,NA,NA,NA
Japan,JPN,1967,0.80000001,NA,NA,NA,NA
Japan,JPN,1968,0.89999998,NA,NA,NA,NA
Japan,JPN,1969,0.89999998,NA,NA,NA,NA
Japan,JPN,1970,0.89999998,NA,NA,NA,NA
Japan,JPN,1971,1,NA,NA,NA,NA
Japan,JPN,1972,1,NA,NA,NA,NA
Japan,JPN,1973,1,NA,NA,NA,NA
Japan,JPN,1974,1,NA,NA,NA,NA
Japan,JPN,1975,1.1,NA,NA,NA,NA
Japan,JPN,1976,1.1,NA,NA,NA,NA
Japan,JPN,1977,1.1,NA,NA,NA,NA
Japan,JPN,1978,1.2,NA,NA,NA,NA
Japan,JPN,1979,1.2,NA,NA,NA,NA
Japan,JPN,1980,1.2,NA,NA,NA,NA
Japan,JPN,1981,1.3,NA,NA,NA,NA
Japan,JPN,1982,1.4,NA,NA,NA,NA
Japan,JPN,1983,1.5,NA,NA,NA,NA
Japan,JPN,1984,1.5,NA,NA,NA,NA
Japan,JPN,1985,1.4,NA,NA,NA,NA
Japan,JPN,1986,1.4,NA,NA,NA,NA
Japan,JPN,1987,1.3,NA,NA,NA,NA
Japan,JPN,1988,1.3,NA,NA,NA,NA
Japan,JPN,1989,1.3,NA,NA,NA,NA
Japan,JPN,1990,1.3,NA,NA,NA,25.9
Japan,JPN,1991,1.4,NA,NA,NA,25.9
Japan,JPN,1992,1.5,NA,NA,NA,26
Japan,JPN,1993,1.5,NA,NA,NA,26.1
Japan,JPN,1994,1.6,NA,NA,NA,26.200001
Japan,JPN,1995,1.6,NA,NA,NA,26.299999
Japan,JPN,1996,1.7,NA,NA,NA,26.4
Japan,JPN,1997,1.8,NA,NA,NA,26.6
Japan,JPN,1998,1.9,NA,NA,NA,26.700001
Japan,JPN,1999,2,NA,NA,NA,26.799999
Japan,JPN,2000,2.0999999,NA,NA,7.6,27
Japan,JPN,2001,2.3,NA,NA,NA,27.200001
Japan,JPN,2002,2.3,NA,NA,NA,27.4
Japan,JPN,2003,2.3,NA,NA,NA,27.6
Japan,JPN,2004,2.2,NA,NA,NA,27.799999
Japan,JPN,2005,2.0999999,NA,NA,8.4,28
Japan,JPN,2006,2,NA,NA,NA,28.200001
Japan,JPN,2007,2,NA,NA,NA,28.299999
Japan,JPN,2008,2,NA,NA,NA,28.5
Japan,JPN,2009,2,NA,NA,NA,28.6
Japan,JPN,2010,2,NA,NA,8.7,28.799999
Japan,JPN,2011,1.9,NA,NA,NA,29
Japan,JPN,2012,1.9,NA,NA,NA,29.200001
Japan,JPN,2013,1.8,NA,NA,NA,29.299999
Japan,JPN,2014,1.8,NA,NA,NA,29.4
Japan,JPN,2015,1.8,NA,NA,NA,29.4
Japan,JPN,2016,1.7,NA,NA,NA,29.4
Japan,JPN,2017,1.7,NA,NA,NA,29.4
Jordan,JOR,1970,0.89999998,NA,NA,NA,NA
Jordan,JOR,1976,NA,NA,NA,NA,21.5
Jordan,JOR,1985,1.4,NA,NA,NA,NA
Jordan,JOR,1990,NA,NA,NA,NA,24.1
Jordan,JOR,1995,1.5,NA,NA,NA,NA
Jordan,JOR,1997,NA,NA,NA,5.9,25.299999
Jordan,JOR,2002,NA,NA,NA,7.3,25.9
Jordan,JOR,2005,1.8,NA,NA,NA,NA
Jordan,JOR,2006,2,NA,NA,NA,NA
Jordan,JOR,2007,NA,NA,NA,6.5,25.799999
Jordan,JOR,2009,NA,NA,NA,7.4,24.700001
